date,location,continent,new_cases_smoothed,icu_patients,icu_patients_per_million,new_deaths_smoothed,new_vaccinations_smoothed
2021-08-07,United Kingdom,Europe,26588.286,854.0,12.521,90.286,189673.0
2021-08-08,United Kingdom,Europe,27008.714,856.0,12.55,86.571,190478.0
2021-08-09,United Kingdom,Europe,27460.0,859.0,12.594,88.429,192906.0
2021-08-10,United Kingdom,Europe,27716.143,874.0,12.814,89.429,195278.0
2021-08-11,United Kingdom,Europe,27760.571,871.0,12.77,87.143,197610.0
2021-08-12,United Kingdom,Europe,28168.571,882.0,12.931,88.143,201717.0
2021-08-13,United Kingdom,Europe,28300.286,892.0,13.078,89.143,202681.0
2021-08-14,United Kingdom,Europe,28434.286,892.0,13.078,87.714,201911.0
2021-08-15,United Kingdom,Europe,28338.714,898.0,13.166,90.571,203729.0
2021-08-16,United Kingdom,Europe,28810.429,918.0,13.459,89.0,204419.0
2021-08-17,United Kingdom,Europe,29288.286,925.0,13.562,92.429,204568.0
2021-08-18,United Kingdom,Europe,29916.286,909.0,13.327,93.429,204737.0
2021-08-19,United Kingdom,Europe,30427.571,928.0,13.606,96.143,203893.0
2021-08-20,United Kingdom,Europe,31087.571,955.0,14.001,98.286,206208.0
2021-08-21,United Kingdom,Europe,31462.857,955.0,14.001,99.714,209308.0
2021-08-22,United Kingdom,Europe,32254.143,963.0,14.119,98.286,209173.0
2021-08-23,United Kingdom,Europe,32753.714,942.0,13.811,100.286,209684.0
2021-08-24,United Kingdom,Europe,33326.286,957.0,14.031,100.857,209168.0
2021-08-25,United Kingdom,Europe,33595.0,974.0,14.28,106.429,211064.0
2021-08-26,United Kingdom,Europe,33834.0,982.0,14.397,110.286,206641.0
2021-08-27,United Kingdom,Europe,33934.0,988.0,14.485,108.143,199229.0
2021-08-28,United Kingdom,Europe,33977.0,953.0,13.972,112.429,186239.0
2021-08-29,United Kingdom,Europe,34113.0,971.0,14.236,114.143,178687.0
2021-08-30,United Kingdom,Europe,33333.571,984.0,14.427,115.286,165631.0
2021-08-31,United Kingdom,Europe,33517.571,1014.0,14.866,97.571,161804.0
2021-09-01,United Kingdom,Europe,33510.143,1030.0,15.101,105.714,151475.0
2021-09-02,United Kingdom,Europe,33491.429,1038.0,15.218,111.143,145661.0
2021-09-03,United Kingdom,Europe,34117.857,1034.0,15.16,114.143,141298.0
2021-09-04,United Kingdom,Europe,34768.714,1019.0,14.94,112.143,140248.0
2021-09-05,United Kingdom,Europe,35282.143,1018.0,14.925,113.143,138985.0
2021-09-06,United Kingdom,Europe,37364.429,1062.0,15.57,112.714,141331.0
2021-09-07,United Kingdom,Europe,38118.143,1047.0,15.35,135.429,134641.0
2021-09-08,United Kingdom,Europe,38546.857,1060.0,15.541,133.286,128301.0
2021-09-09,United Kingdom,Europe,38495.429,1051.0,15.409,131.714,123029.0
2021-09-10,United Kingdom,Europe,37733.286,1056.0,15.482,135.429,119032.0
2021-09-11,United Kingdom,Europe,36620.429,1027.0,15.057,140.571,112798.0
2021-09-12,United Kingdom,Europe,35491.143,1055.0,15.468,138.857,108881.0
2021-09-13,United Kingdom,Europe,33988.286,1056.0,15.482,141.143,105648.0
2021-09-14,United Kingdom,Europe,32423.429,1060.0,15.541,137.714,101634.0
2021-09-15,United Kingdom,Europe,31192.286,1081.0,15.849,139.0,98005.0
2021-09-16,United Kingdom,Europe,29597.714,1020.0,14.954,137.714,92941.0
2021-09-17,United Kingdom,Europe,28962.0,1011.0,14.823,142.429,87696.0
2021-09-18,United Kingdom,Europe,29045.0,1004.0,14.72,143.571,83799.0
2021-09-19,United Kingdom,Europe,29098.429,1006.0,14.749,143.714,81146.0
2021-09-20,United Kingdom,Europe,29871.143,982.0,14.397,142.0,79205.0
2021-09-21,United Kingdom,Europe,30562.143,943.0,13.826,144.571,76265.0
2021-09-22,United Kingdom,Europe,31087.857,939.0,13.767,139.571,73269.0
2021-09-23,United Kingdom,Europe,32436.857,916.0,13.43,143.0,70790.0
2021-09-24,United Kingdom,Europe,32912.571,878.0,12.873,143.0,69535.0
2021-09-25,United Kingdom,Europe,32955.714,874.0,12.814,137.0,65638.0
2021-09-26,United Kingdom,Europe,33526.857,839.0,12.301,137.857,64570.0
2021-09-27,United Kingdom,Europe,33780.714,831.0,12.183,136.571,63371.0
2021-09-28,United Kingdom,Europe,34272.0,826.0,12.11,131.429,63599.0
2021-09-29,United Kingdom,Europe,34485.857,813.0,11.92,129.143,63442.0
2021-09-30,United Kingdom,Europe,34482.714,815.0,11.949,122.714,187351.0
2021-10-01,United Kingdom,Europe,34335.857,805.0,11.802,115.143,209352.0
2021-10-02,United Kingdom,Europe,34283.286,764.0,11.201,115.0,236281.0
2021-10-03,United Kingdom,Europe,33805.714,778.0,11.406,112.143,249660.0
2021-10-04,United Kingdom,Europe,33343.571,769.0,11.274,111.143,268630.0
2021-10-05,United Kingdom,Europe,33132.143,800.0,11.729,111.0,291577.0
2021-10-06,United Kingdom,Europe,33649.857,807.0,11.832,110.0,314130.0
2021-10-07,United Kingdom,Europe,34219.429,808.0,11.846,107.857,214456.0
2021-10-08,United Kingdom,Europe,34263.714,780.0,11.436,107.429,215642.0
2021-10-09,United Kingdom,Europe,35697.429,768.0,11.26,112.571,223608.0
2021-10-10,United Kingdom,Europe,36261.714,744.0,10.908,111.857,223588.0
2021-10-11,United Kingdom,Europe,37008.571,747.0,10.952,111.143,221653.0
2021-10-12,United Kingdom,Europe,37671.0,780.0,11.436,113.286,221809.0
2021-10-13,United Kingdom,Europe,38069.429,781.0,11.45,112.286,265599.0
2021-10-14,United Kingdom,Europe,38764.0,783.0,11.48,117.286,275768.0
2021-10-15,United Kingdom,Europe,40096.571,791.0,11.597,119.857,283825.0
2021-10-16,United Kingdom,Europe,40585.143,805.0,11.802,118.571,291397.0
2021-10-17,United Kingdom,Europe,42173.571,819.0,12.008,121.286,293982.0
2021-10-18,United Kingdom,Europe,43495.143,826.0,12.11,123.714,303142.0
2021-10-19,United Kingdom,Europe,44304.714,851.0,12.477,129.714,314661.0
2021-10-20,United Kingdom,Europe,45320.286,872.0,12.785,135.857,286448.0
2021-10-21,United Kingdom,Europe,46308.857,892.0,13.078,130.143,340341.0
2021-10-22,United Kingdom,Europe,46957.286,889.0,13.034,135.571,351773.0
2021-10-23,United Kingdom,Europe,47267.714,869.0,12.741,133.714,362071.0
2021-10-24,United Kingdom,Europe,46416.143,885.0,12.975,135.857,370813.0
2021-10-25,United Kingdom,Europe,44618.286,913.0,13.386,134.857,379784.0
2021-10-26,United Kingdom,Europe,44640.286,952.0,13.957,140.571,382760.0
2021-10-27,United Kingdom,Europe,43978.714,945.0,13.855,144.571,385994.0
2021-10-28,United Kingdom,Europe,42198.0,944.0,13.84,151.571,340041.0
2021-10-29,United Kingdom,Europe,41391.714,962.0,14.104,152.429,336808.0
2021-10-30,United Kingdom,Europe,40786.286,968.0,14.192,156.857,335823.0
2021-10-31,United Kingdom,Europe,40638.286,980.0,14.368,157.143,334461.0
2021-11-01,United Kingdom,Europe,41151.143,1030.0,15.101,157.429,333547.0
2021-11-02,United Kingdom,Europe,39738.143,1024.0,15.013,161.571,338643.0
2021-11-03,United Kingdom,Europe,39294.571,1019.0,14.94,163.0,347767.0
2021-11-04,United Kingdom,Europe,38947.0,1034.0,15.16,169.857,352414.0
2021-11-05,United Kingdom,Europe,37608.857,1026.0,15.042,170.857,358179.0
2021-11-06,United Kingdom,Europe,36103.143,1018.0,14.925,169.286,365359.0
2021-11-07,United Kingdom,Europe,34986.286,1012.0,14.837,167.571,371864.0
2021-11-08,United Kingdom,Europe,33890.429,1026.0,15.042,170.0,376671.0
2021-11-09,United Kingdom,Europe,33781.571,1023.0,14.998,165.714,381967.0
2021-11-10,United Kingdom,Europe,33579.571,1008.0,14.779,165.286,421989.0
2021-11-11,United Kingdom,Europe,34420.0,999.0,14.647,162.571,426453.0
2021-11-12,United Kingdom,Europe,35172.286,989.0,14.5,155.714,430072.0
2021-11-13,United Kingdom,Europe,36256.429,974.0,14.28,156.0,435173.0
2021-11-14,United Kingdom,Europe,37169.429,979.0,14.353,156.143,436173.0
2021-11-15,United Kingdom,Europe,38213.571,968.0,14.192,154.714,436913.0
2021-11-16,United Kingdom,Europe,38796.857,938.0,13.752,147.857,436561.0
2021-11-17,United Kingdom,Europe,38593.286,935.0,13.708,146.0,399481.0
2021-11-18,United Kingdom,Europe,39237.571,923.0,13.532,146.571,400442.0
2021-11-19,United Kingdom,Europe,39995.857,911.0,13.356,148.286,400216.0
2021-11-20,United Kingdom,Europe,40309.857,908.0,13.312,147.286,399278.0
2021-11-21,United Kingdom,Europe,40792.286,913.0,13.386,147.0,400846.0
2021-11-22,United Kingdom,Europe,41534.857,928.0,13.606,146.714,402740.0
2021-11-23,United Kingdom,Europe,42351.429,919.0,13.474,139.714,404899.0
2021-11-24,United Kingdom,Europe,43030.286,928.0,13.606,132.286,403089.0
2021-11-25,United Kingdom,Europe,43001.857,925.0,13.562,124.857,403931.0
2021-11-26,United Kingdom,Europe,43755.429,925.0,13.562,125.286,403669.0
2021-11-27,United Kingdom,Europe,43715.571,911.0,13.356,122.571,404886.0
2021-11-28,United Kingdom,Europe,43283.143,919.0,13.474,121.143,414595.0
2021-11-29,United Kingdom,Europe,42959.286,916.0,13.43,119.714,417054.0
2021-11-30,United Kingdom,Europe,42565.429,931.0,13.65,118.857,422955.0
2021-12-01,United Kingdom,Europe,43243.714,895.0,13.122,122.143,428565.0
2021-12-02,United Kingdom,Europe,44165.286,895.0,13.122,121.286,433601.0
2021-12-03,United Kingdom,Europe,44335.571,900.0,13.195,118.857,438074.0
2021-12-04,United Kingdom,Europe,44610.857,895.0,13.122,118.286,439152.0
2021-12-05,United Kingdom,Europe,45593.143,882.0,12.931,118.714,439582.0
2021-12-06,United Kingdom,Europe,46835.714,901.0,13.21,119.571,440582.0
2021-12-07,United Kingdom,Europe,47594.714,880.0,12.902,122.571,438818.0
2021-12-08,United Kingdom,Europe,48069.714,890.0,13.048,121.143,438754.0
2021-12-09,United Kingdom,Europe,47631.714,900.0,13.195,122.143,445841.0
2021-12-10,United Kingdom,Europe,48716.714,901.0,13.21,119.143,451688.0
2021-12-11,United Kingdom,Europe,50251.714,883.0,12.946,119.857,464002.0
2021-12-12,United Kingdom,Europe,50925.429,893.0,13.092,119.571,479968.0
2021-12-13,United Kingdom,Europe,51366.714,900.0,13.195,119.143,506917.0
2021-12-14,United Kingdom,Europe,53367.571,896.0,13.136,114.857,547738.0
2021-12-15,United Kingdom,Europe,57232.429,888.0,13.019,115.143,597204.0
2021-12-16,United Kingdom,Europe,62596.143,875.0,12.829,114.857,655652.0
2021-12-17,United Kingdom,Europe,67498.143,879.0,12.887,113.286,719182.0
2021-12-18,United Kingdom,Europe,72760.286,855.0,12.535,112.429,777654.0
2021-12-19,United Kingdom,Europe,77605.286,858.0,12.579,111.714,844579.0
2021-12-20,United Kingdom,Europe,83006.857,859.0,12.594,112.429,905424.0
2021-12-21,United Kingdom,Europe,87294.0,849.0,12.447,115.571,953141.0
2021-12-22,United Kingdom,Europe,91249.571,842.0,12.345,112.143,970350.0
2021-12-23,United Kingdom,Europe,96246.286,843.0,12.359,112.429,934026.0
2021-12-24,United Kingdom,Europe,100388.286,832.0,12.198,116.286,829227.0
2021-12-25,United Kingdom,Europe,105099.714,838.0,12.286,99.714,684587.0
2021-12-26,United Kingdom,Europe,110411.571,851.0,12.477,93.429,557084.0
2021-12-27,United Kingdom,Europe,112675.714,870.0,12.755,107.714,460894.0
2021-12-28,United Kingdom,Europe,119661.0,851.0,12.477,85.857,363148.0
2021-12-29,United Kingdom,Europe,130705.0,868.0,12.726,74.143,303029.0
2021-12-30,United Kingdom,Europe,140179.143,875.0,12.829,100.429,273432.0
2021-12-31,United Kingdom,Europe,150023.0,883.0,12.946,109.714,274918.0
2022-01-01,United Kingdom,Europe,155882.429,857.0,12.565,130.286,276569.0
2022-01-02,United Kingdom,Europe,158189.286,864.0,12.667,140.286,292772.0
2022-01-03,United Kingdom,Europe,169661.571,878.0,12.873,125.857,274900.0
2022-01-04,United Kingdom,Europe,181253.571,900.0,13.195,130.143,262057.0
2022-01-05,United Kingdom,Europe,182908.143,875.0,12.829,170.857,234415.0
2022-01-06,United Kingdom,Europe,181687.286,868.0,12.726,156.571,207880.0
2022-01-07,United Kingdom,Europe,180030.286,840.0,12.315,160.286,218745.0
2022-01-08,United Kingdom,Europe,176898.571,820.0,12.022,183.286,260816.0
2022-01-09,United Kingdom,Europe,177820.143,816.0,11.964,186.857,268621.0
2022-01-10,United Kingdom,Europe,171337.857,821.0,12.037,191.714,269178.0
2022-01-11,United Kingdom,Europe,156558.429,793.0,11.626,238.857,254760.0
2022-01-12,United Kingdom,Europe,147357.714,785.0,11.509,247.0,234520.0
2022-01-13,United Kingdom,Europe,136726.143,777.0,11.392,261.714,216703.0
2022-01-14,United Kingdom,Europe,125292.571,746.0,10.937,267.857,200017.0
2022-01-15,United Kingdom,Europe,116685.0,712.0,10.439,263.857,182280.0
2022-01-16,United Kingdom,Europe,106476.714,715.0,10.483,262.429,170973.0
2022-01-17,United Kingdom,Europe,98723.714,713.0,10.453,264.143,159736.0
2022-01-18,United Kingdom,Europe,95627.143,703.0,10.307,272.571,150437.0
2022-01-19,United Kingdom,Europe,92448.571,675.0,9.896,266.714,141454.0
2022-01-20,United Kingdom,Europe,92563.857,664.0,9.735,266.286,134613.0
2022-01-21,United Kingdom,Europe,92151.857,640.0,9.383,268.571,128795.0
2022-01-22,United Kingdom,Europe,91385.143,625.0,9.163,270.0,121240.0
2022-01-23,United Kingdom,Europe,92045.286,603.0,8.841,268.429,116924.0
2022-01-24,United Kingdom,Europe,92931.857,598.0,8.767,263.571,114952.0
2022-01-25,United Kingdom,Europe,92960.286,575.0,8.43,263.857,111197.0
2022-01-26,United Kingdom,Europe,92139.571,561.0,8.225,262.0,109358.0
2022-01-27,United Kingdom,Europe,90670.571,549.0,8.049,263.286,106776.0
2022-01-28,United Kingdom,Europe,89643.286,535.0,7.844,261.714,104672.0
2022-01-29,United Kingdom,Europe,89189.286,527.0,7.726,261.571,100659.0
2022-01-30,United Kingdom,Europe,87431.0,520.0,7.624,262.857,98843.0
2022-02-02,United Kingdom,Europe,74440.429,483.0,7.081,227.286,89672.0
2022-02-03,United Kingdom,Europe,73943.143,478.0,7.008,224.714,86779.0
2022-02-04,United Kingdom,Europe,73022.571,474.0,6.949,221.571,83053.0
2022-02-05,United Kingdom,Europe,71298.286,458.0,6.715,216.429,78398.0
2022-02-06,United Kingdom,Europe,69984.286,441.0,6.466,214.857,74361.0
2022-02-07,United Kingdom,Europe,79073.857,443.0,6.495,213.286,72494.0
2022-02-08,United Kingdom,Europe,72458.0,430.0,6.304,258.143,71088.0
2022-02-09,United Kingdom,Europe,69665.0,432.0,6.334,221.143,69509.0
2022-02-10,United Kingdom,Europe,79569.0,430.0,6.304,204.571,68617.0
2022-02-11,United Kingdom,Europe,76169.143,416.0,6.099,195.714,68248.0
2022-02-12,United Kingdom,Europe,74081.286,400.0,5.864,182.429,68378.0
2022-02-13,United Kingdom,Europe,72304.286,384.0,5.63,179.143,67718.0
2022-02-14,United Kingdom,Europe,69128.857,393.0,5.762,177.714,66681.0
2022-02-15,United Kingdom,Europe,66225.429,354.0,5.19,166.571,69413.0
2020-12-14,United States,North America,220854.571,25560.0,76.776,2567.429,4512.0
2020-12-15,United States,North America,220666.571,25812.0,77.533,2625.143,26940.0
2020-12-16,United States,North America,222976.714,25974.0,78.02,2704.0,71082.0
2020-12-17,United States,North America,223667.571,25894.0,77.78,2770.286,121259.0
2020-12-18,United States,North America,225101.429,25950.0,77.948,2707.571,179953.0
2020-12-19,United States,North America,221721.714,25805.0,77.512,2739.143,180233.0
2020-12-20,United States,North America,221947.286,26057.0,78.269,2754.857,169468.0
2020-12-21,United States,North America,220358.429,26431.0,79.393,2776.0,223236.0
2020-12-22,United States,North America,217537.714,26730.0,80.291,2820.429,280043.0
2020-12-23,United States,North America,215497.857,26928.0,80.885,2769.857,339225.0
2020-12-24,United States,North America,211575.714,26714.0,80.243,2694.429,328351.0
2020-12-25,United States,North America,193035.429,26559.0,79.777,2489.143,270907.0
2020-12-26,United States,North America,197062.857,26734.0,80.303,2369.0,265208.0
2020-12-27,United States,North America,188827.571,27063.0,81.291,2321.714,264018.0
2020-12-28,United States,North America,184926.429,27519.0,82.661,2333.143,293801.0
2020-12-29,United States,North America,184803.143,27782.0,83.451,2378.571,332785.0
2020-12-30,United States,North America,184430.286,27697.0,83.195,2457.714,370969.0
2020-12-31,United States,North America,198786.857,27748.0,83.349,2515.571,402857.0
2021-01-01,United States,North America,206170.0,27471.0,82.517,2614.0,414925.0
2021-01-02,United States,North America,214084.429,27614.0,82.946,2712.0,432328.0
2021-01-03,United States,North America,223833.143,28006.0,84.124,2711.857,438299.0
2021-01-04,United States,North America,225535.143,28266.0,84.905,2726.571,447745.0
2021-01-05,United States,North America,229425.286,28528.0,85.692,2724.857,463305.0
2021-01-06,United States,North America,235183.429,28608.0,85.932,2723.571,488750.0
2021-01-07,United States,North America,231732.571,28491.0,85.58,2823.714,595759.0
2021-01-08,United States,North America,250605.143,28365.0,85.202,3108.714,758229.0
2021-01-09,United States,North America,247900.0,28187.0,84.667,3202.571,793205.0
2021-01-10,United States,North America,249174.286,28370.0,85.217,3297.857,809239.0
2021-01-11,United States,North America,251761.857,28739.0,86.325,3277.429,868196.0
2021-01-12,United States,North America,250428.286,28891.0,86.782,3389.571,929289.0
2021-01-13,United States,North America,246081.857,28734.0,86.31,3403.0,972288.0
2021-01-14,United States,North America,238450.714,28527.0,85.689,3369.286,992921.0
2021-01-15,United States,North America,230367.857,28422.0,85.373,3315.429,995813.0
2021-01-16,United States,North America,223524.286,28120.0,84.466,3361.286,1015788.0
2021-01-17,United States,North America,218610.429,27891.0,83.778,3345.143,1023497.0
2021-01-18,United States,North America,209745.429,27831.0,83.598,3306.286,997047.0
2021-01-19,United States,North America,200317.429,27584.0,82.856,3022.286,1009480.0
2021-01-20,United States,North America,194424.857,27003.0,81.111,3082.857,1049244.0
2021-01-21,United States,North America,188269.0,26517.0,79.651,3132.143,1094299.0
2021-01-22,United States,North America,180457.714,26006.0,78.116,3127.143,1147177.0
2021-01-23,United States,North America,175072.0,25364.0,76.188,3124.143,1183920.0
2021-01-24,United States,North America,169771.714,25121.0,75.458,3105.143,1196736.0
2021-01-25,United States,North America,168035.857,25003.0,75.103,3134.429,1266376.0
2021-01-26,United States,North America,167374.571,24897.0,74.785,3360.286,1311538.0
2021-01-27,United States,North America,162746.714,24360.0,73.172,3315.429,1358590.0
2021-01-28,United States,North America,158926.0,23786.0,71.448,3274.429,1405805.0
2021-01-29,United States,North America,155177.714,23121.0,69.45,3249.0,1446697.0
2021-01-30,United States,North America,151160.429,22708.0,68.21,3155.429,1462591.0
2021-01-31,United States,North America,147217.429,22503.0,67.594,3169.571,1471721.0
2021-02-01,United States,North America,146570.143,22230.0,66.774,3170.571,1472499.0
2021-02-02,United States,North America,141999.0,21767.0,65.383,3106.429,1477016.0
2021-02-03,United States,North America,137247.0,21406.0,64.299,3076.286,1506270.0
2021-02-04,United States,North America,131633.714,20872.0,62.695,3081.143,1560704.0
2021-02-05,United States,North America,126571.857,20354.0,61.139,3091.857,1623625.0
2021-02-06,United States,North America,121804.857,19863.0,59.664,3068.429,1663881.0
2021-02-07,United States,North America,118469.0,19377.0,58.204,2999.857,1661782.0
2021-02-08,United States,North America,112452.429,19328.0,58.057,2953.286,1690287.0
2021-02-09,United States,North America,109069.286,18929.0,56.858,2886.429,1730159.0
2021-02-10,United States,North America,105228.571,18316.0,55.017,2813.571,1754030.0
2021-02-11,United States,North America,102472.0,17714.0,53.209,2714.571,1763097.0
2021-02-12,United States,North America,98094.429,17334.0,52.067,2601.714,1795984.0
2021-02-13,United States,North America,94462.143,16865.0,50.659,2538.714,1820544.0
2021-02-14,United States,North America,91308.0,16350.0,49.112,2498.857,1841631.0
2021-02-15,United States,North America,87444.714,16227.0,48.742,2427.143,1784484.0
2021-02-16,United States,North America,82424.571,15921.0,47.823,2224.143,1734291.0
2021-02-17,United States,North America,78522.571,15579.0,46.796,2086.857,1686135.0
2021-02-18,United States,North America,73688.143,15024.0,45.129,2003.429,1607845.0
2021-02-19,United States,North America,70058.714,14492.0,43.531,1953.571,1519804.0
2021-02-20,United States,North America,67610.429,14111.0,42.386,1901.714,1496021.0
2021-02-21,United States,North America,65772.857,13724.0,41.224,1905.857,1496458.0
2021-02-22,United States,North America,65718.143,13671.0,41.065,1941.857,1536899.0
2021-02-23,United States,North America,67748.286,13354.0,40.112,2032.143,1581823.0
2021-02-24,United States,North America,68618.571,12892.0,38.725,2149.0,1661772.0
2021-02-25,United States,North America,69394.286,12464.0,37.439,2123.714,1815827.0
2021-02-26,United States,North America,69448.286,12165.0,36.541,2069.429,1979196.0
2021-02-27,United States,North America,69087.714,11716.0,35.192,2010.571,2077480.0
2021-02-28,United States,North America,68586.571,11552.0,34.7,1993.429,2114431.0
2021-03-01,United States,North America,67899.0,11362.0,34.129,2010.286,2197227.0
2021-03-02,United States,North America,65652.571,11040.0,33.162,1961.286,2272145.0
2021-03-03,United States,North America,64591.571,10745.0,32.275,1863.714,2325611.0
2021-03-04,United States,North America,63346.714,10556.0,31.708,1795.429,2363568.0
2021-03-05,United States,North America,62237.714,10323.0,31.008,1733.714,2380054.0
2021-03-06,United States,North America,60792.714,10029.0,30.125,1735.143,2389080.0
2021-03-07,United States,North America,59380.714,9848.0,29.581,1678.571,2399111.0
2021-03-08,United States,North America,58358.714,9790.0,29.407,1590.857,2416555.0
2021-03-09,United States,North America,58069.286,9612.0,28.872,1569.571,2451457.0
